customer_id,total_spent,total_orders,total_units,first_purchase,last_purchase
17506.0,294.29,2,136,2011-09-25 11:39:00,2011-09-30 12:54:00
15732.0,294.12,2,215,2010-02-12 15:00:00,2011-11-05 14:24:00
17531.0,293.45,2,135,2011-02-06 19:17:00,2011-11-08 10:19:00
17163.0,293.1,2,66,2011-09-22 15:54:00,2011-11-18 08:57:00
15545.0,292.72,2,163,2010-03-12 17:28:00,2011-10-16 13:24:00
16721.0,292.47,1,172,2011-03-22 16:08:00,2011-03-22 16:08:00
16956.0,292.34,2,112,2011-11-22 08:56:00,2011-11-30 14:28:00
13259.0,292.32,1,132,2011-09-10 10:48:00,2011-09-10 10:48:00
13502.0,292.0,3,264,2011-01-20 09:03:00,2011-11-23 10:39:00
13449.0,291.88,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00
13745.0,291.54,2,486,2011-06-30 16:43:00,2011-11-07 14:21:00
13544.0,291.41,2,127,2011-04-13 12:09:00,2011-10-31 11:57:00
14656.0,291.05,2,120,2011-01-03 13:19:00,2011-06-23 13:51:00
13479.0,291.0,3,133,2011-04-19 11:27:00,2011-05-25 16:49:00
14947.0,290.82,2,179,2011-01-08 09:31:00,2011-09-28 15:48:00
17691.0,290.4,2,134,2010-06-12 11:10:00,2010-12-16 17:20:00
16526.0,290.36,1,106,2011-06-21 12:02:00,2011-06-21 12:02:00
17081.0,290.16,2,78,2011-10-24 13:08:00,2011-11-14 12:56:00
14784.0,289.99,2,237,2011-01-20 09:25:00,2011-11-13 13:30:00
17464.0,289.96000000000004,1,220,2011-04-07 13:19:00,2011-04-07 13:19:00
14339.0,289.91,4,150,2011-04-14 11:22:00,2011-11-04 11:06:00
14953.0,289.82,1,225,2011-11-14 14:59:00,2011-11-14 14:59:00
14162.0,289.36,2,142,2011-02-20 12:32:00,2011-06-19 11:36:00
16125.0,289.35,1,124,2010-07-12 15:48:00,2010-07-12 15:48:00
14549.0,289.24,1,136,2011-01-02 13:47:00,2011-01-02 13:47:00
17501.0,288.6,2,160,2011-03-05 09:46:00,2011-03-05 09:47:00
16808.0,288.42,2,196,2011-01-09 19:34:00,2011-10-03 19:05:00
15396.0,288.18,1,122,2011-08-19 10:56:00,2011-08-19 10:56:00
17977.0,288.14,1,342,2011-10-11 13:28:00,2011-10-11 13:28:00
17760.0,287.59,2,239,2010-01-12 15:08:00,2011-11-18 10:56:00
16432.0,287.40000000000003,1,276,2011-06-10 13:59:00,2011-06-10 13:59:00
16998.0,287.02,6,73,2011-05-19 14:24:00,2011-08-02 15:42:00
13760.0,286.79,2,197,2011-03-28 12:52:00,2011-10-16 16:13:00
16555.0,285.89,2,175,2011-04-11 14:31:00,2011-08-22 12:32:00
14660.0,285.74,2,228,2011-08-31 10:40:00,2011-09-14 11:34:00
17080.0,285.5,3,164,2011-03-15 12:05:00,2011-11-17 12:59:00
16429.0,284.55,1,9,2011-08-25 13:54:00,2011-08-25 13:54:00
13439.0,283.71,1,242,2011-03-29 14:20:00,2011-03-29 14:20:00
17783.0,283.47,2,354,2011-06-04 10:07:00,2011-09-28 16:07:00
17251.0,283.28,1,110,2010-12-12 11:06:00,2010-12-12 11:06:00
17694.0,283.12,1,184,2011-07-21 12:00:00,2011-07-21 12:00:00
13754.0,282.6,2,214,2011-01-26 14:58:00,2011-11-07 11:51:00
13177.0,282.45,1,91,2011-06-10 09:56:00,2011-06-10 09:56:00
17247.0,282.19,1,106,2011-11-24 15:21:00,2011-11-24 15:21:00
16557.0,281.85,2,111,2011-07-25 13:28:00,2011-11-15 14:04:00
17403.0,281.62,1,117,2011-03-11 15:18:00,2011-03-11 15:18:00
16848.0,281.42,1,182,2011-10-18 08:42:00,2011-10-18 08:42:00
16292.0,280.9,2,188,2011-08-14 14:30:00,2011-10-08 12:24:00
14242.0,280.55,2,123,2011-01-18 08:53:00,2011-04-19 11:46:00
13606.0,280.54,3,279,2011-01-02 11:42:00,2011-10-11 17:46:00
16149.0,280.52,2,308,2011-05-12 11:29:00,2011-07-20 14:54:00
14975.0,279.94,1,380,2011-10-13 14:08:00,2011-10-13 14:08:00
15556.0,279.77,1,236,2011-11-15 16:08:00,2011-11-15 16:08:00
14480.0,279.05,1,143,2011-11-28 16:35:00,2011-11-28 16:35:00
17786.0,278.74,2,200,2011-01-26 14:35:00,2011-09-15 12:51:00
14850.0,278.15,2,285,2010-07-12 08:42:00,2011-01-02 11:21:00
14908.0,277.8,1,132,2011-09-26 12:56:00,2011-09-26 12:56:00
15279.0,277.41,2,185,2010-09-12 14:58:00,2010-12-20 10:48:00
17968.0,277.35,1,160,2010-01-12 12:23:00,2010-01-12 12:23:00
13803.0,277.07,1,121,2011-03-29 12:57:00,2011-03-29 12:57:00
15355.0,277.05,2,45,2011-10-11 13:44:00,2011-10-17 15:22:00
16883.0,276.73,2,104,2010-03-12 10:33:00,2011-05-06 12:51:00
13272.0,276.56,2,96,2011-08-11 14:00:00,2011-11-09 12:06:00
14508.0,276.42,2,131,2011-11-09 11:29:00,2011-11-17 19:48:00
12750.0,275.88,1,137,2011-03-08 09:13:00,2011-03-08 09:13:00
16810.0,275.64,2,112,2010-12-14 11:24:00,2011-05-31 15:32:00
16297.0,275.4,4,180,2011-03-16 08:29:00,2011-11-05 11:15:00
14512.0,275.28,2,122,2011-04-21 19:05:00,2011-05-06 12:39:00
12703.0,274.7,2,161,2011-06-10 19:23:00,2011-09-29 17:52:00
18190.0,274.51,3,139,2011-01-13 10:35:00,2011-05-31 14:48:00
16313.0,274.15,2,165,2011-06-12 13:02:00,2011-10-21 09:04:00
16727.0,272.82,1,177,2010-10-12 13:48:00,2010-10-12 13:48:00
17254.0,272.44,2,252,2011-05-12 12:46:00,2011-11-24 14:09:00
13085.0,272.38,3,108,2011-02-17 13:57:00,2011-05-07 12:11:00
17498.0,272.21999999999997,1,394,2011-09-25 12:25:00,2011-09-25 12:25:00
14819.0,272.07,2,109,2011-05-31 13:50:00,2011-06-10 13:41:00
13917.0,272.04,2,228,2011-01-06 12:46:00,2011-10-21 09:56:00
14816.0,271.85,1,5,2011-05-26 13:16:00,2011-05-26 13:16:00
13058.0,271.40000000000003,3,52,2011-11-07 12:01:00,2011-12-10 13:28:00
13837.0,271.24,2,183,2011-01-26 12:15:00,2011-12-05 12:10:00
17767.0,271.2,1,128,2011-11-24 14:42:00,2011-11-24 14:42:00
17496.0,271.05,1,79,2010-12-16 08:39:00,2010-12-16 08:39:00
17011.0,270.9,1,186,2011-09-11 13:30:00,2011-09-11 13:30:00
16648.0,270.86,2,269,2011-01-11 09:52:00,2011-10-28 08:58:00
15774.0,270.8,1,87,2011-02-10 12:04:00,2011-02-10 12:04:00
13533.0,270.79,3,204,2011-03-17 12:47:00,2011-10-06 11:54:00
14520.0,270.6,2,146,2011-02-22 09:15:00,2011-08-12 09:46:00
13242.0,270.40000000000003,3,130,2011-08-19 12:53:00,2011-10-05 12:28:00
17094.0,270.2,2,148,2011-01-21 13:09:00,2011-01-25 17:24:00
15609.0,270.03,2,145,2011-08-06 13:00:00,2011-10-06 09:55:00
14727.0,268.58,1,62,2011-10-03 14:45:00,2011-10-03 14:45:00
15408.0,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00
17550.0,267.16,3,86,2011-05-26 14:01:00,2011-10-04 15:19:00
15320.0,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00
17708.0,267.08,2,91,2011-01-19 10:09:00,2011-05-06 10:12:00
15517.0,267.03,1,293,2011-04-20 14:02:00,2011-04-20 14:02:00
16451.0,266.96999999999997,1,120,2011-09-13 09:17:00,2011-09-13 09:17:00
14863.0,266.76,1,132,2011-10-11 15:04:00,2011-10-11 15:04:00
15119.0,266.4,1,88,2011-08-04 09:08:00,2011-08-04 09:08:00
12962.0,266.39,2,129,2011-02-12 15:55:00,2011-08-18 13:38:00
15019.0,266.0,1,159,2011-03-18 12:35:00,2011-03-18 12:35:00
17636.0,265.93,2,176,2011-01-12 08:29:00,2011-11-20 14:40:00
14068.0,265.85,1,73,2011-01-23 16:02:00,2011-01-23 16:02:00
17430.0,265.76,2,190,2010-09-12 13:05:00,2011-07-11 09:24:00
14423.0,265.2,1,120,2011-05-05 15:12:00,2011-05-05 15:12:00
13973.0,264.7,1,109,2011-02-25 15:21:00,2011-02-25 15:21:00
18108.0,264.65,2,82,2011-03-30 13:56:00,2011-05-04 08:25:00
15912.0,264.62,2,185,2011-04-20 17:10:00,2011-06-14 14:29:00
14452.0,264.44,2,119,2011-07-09 11:32:00,2011-11-29 12:06:00
13369.0,263.75,2,127,2010-09-12 11:30:00,2010-12-20 14:02:00
15894.0,263.55,2,168,2010-05-12 14:06:00,2011-03-31 13:50:00
12492.0,263.21,2,192,2011-07-10 15:15:00,2011-08-26 14:51:00
16936.0,262.68,1,173,2011-11-14 11:04:00,2011-11-14 11:04:00
17194.0,262.62,2,119,2010-12-14 12:06:00,2011-11-03 12:05:00
16413.0,262.2,1,148,2011-10-14 12:08:00,2011-10-14 12:08:00
17385.0,261.11,1,201,2011-11-25 11:02:00,2011-11-25 11:02:00
13189.0,260.68,2,842,2011-08-16 13:12:00,2011-11-21 10:39:00
14053.0,260.25,2,215,2011-03-07 12:21:00,2011-07-08 14:27:00
15014.0,260.17,2,151,2011-06-16 19:40:00,2011-10-27 20:07:00
15143.0,259.45,1,150,2011-04-28 12:03:00,2011-04-28 12:03:00
14149.0,259.43,3,129,2011-03-05 09:44:00,2011-11-05 12:34:00
16217.0,259.39,4,76,2011-02-03 15:28:00,2011-08-04 17:07:00
17125.0,259.35,1,291,2011-10-20 14:41:00,2011-10-20 14:41:00
13127.0,259.17,1,127,2011-09-23 10:26:00,2011-09-23 10:26:00
16447.0,259.01,1,223,2011-07-27 12:45:00,2011-07-27 12:45:00
15577.0,258.88,3,89,2011-07-02 13:32:00,2011-11-07 17:03:00
14915.0,258.83,3,105,2011-07-03 09:39:00,2011-09-15 10:27:00
14350.0,258.7,2,166,2011-03-14 12:27:00,2011-10-03 14:14:00
13277.0,258.4,4,176,2011-07-29 10:06:00,2011-11-24 09:21:00
13227.0,257.7,1,99,2011-05-22 11:47:00,2011-05-22 11:47:00
14375.0,257.68,1,194,2011-07-06 13:44:00,2011-07-06 13:44:00
13626.0,257.23,1,209,2011-01-04 10:05:00,2011-01-04 10:05:00
12430.0,256.4,1,117,2011-10-27 15:09:00,2011-10-27 15:09:00
13806.0,256.38,1,56,2011-07-10 11:43:00,2011-07-10 11:43:00
17896.0,256.32,1,288,2011-11-16 13:59:00,2011-11-16 13:59:00
15277.0,255.9,1,205,2011-10-24 10:08:00,2011-10-24 10:08:00
14761.0,255.9,2,118,2011-09-01 12:03:00,2011-12-10 12:10:00
14881.0,255.4,1,316,2011-11-20 11:06:00,2011-11-20 11:06:00
16226.0,255.12,3,192,2011-04-18 12:58:00,2011-05-20 14:41:00
15261.0,254.82,1,270,2011-07-27 15:20:00,2011-07-27 15:20:00
13121.0,254.73,2,227,2011-03-15 16:47:00,2011-03-15 16:51:00
12604.0,254.17999999999998,2,201,2011-03-23 12:06:00,2011-09-21 14:08:00
14765.0,254.11,3,135,2011-06-16 19:49:00,2011-10-11 19:53:00
15689.0,254.1,2,84,2010-12-13 09:57:00,2011-12-08 09:37:00
12829.0,253.05,3,375,2010-12-14 14:54:00,2011-07-01 11:13:00
15759.0,253.04,3,60,2010-12-16 15:29:00,2011-05-05 15:13:00
17860.0,252.8,1,104,2010-06-12 12:41:00,2010-06-12 12:41:00
15035.0,252.73,1,245,2011-11-09 11:08:00,2011-11-09 11:08:00
13404.0,252.49,2,111,2011-08-12 15:37:00,2011-11-05 11:57:00
15346.0,252.42,1,144,2011-11-01 11:18:00,2011-11-01 11:18:00
18009.0,252.24,2,124,2011-04-18 13:36:00,2011-04-18 13:52:00
13645.0,252.1,1,158,2011-11-08 16:11:00,2011-11-08 16:11:00
13711.0,252.06,2,140,2011-05-05 10:29:00,2011-05-05 10:31:00
16836.0,251.87,2,165,2011-08-15 12:38:00,2011-10-31 10:05:00
17155.0,251.7,2,242,2011-06-15 10:22:00,2011-11-22 12:38:00
16976.0,251.51999999999998,1,88,2011-03-17 16:33:00,2011-03-17 16:33:00
16024.0,251.24,1,398,2011-11-27 13:26:00,2011-11-27 13:26:00
13512.0,251.21,1,143,2011-03-24 10:03:00,2011-03-24 10:03:00
14764.0,250.55,2,175,2011-10-24 11:54:00,2011-10-27 10:46:00
13207.0,250.26000000000002,2,130,2011-11-24 14:52:00,2011-12-07 11:35:00
16596.0,250.15,2,97,2010-08-12 16:18:00,2011-11-24 10:02:00
17303.0,250.04,1,144,2010-12-13 13:32:00,2010-12-13 13:32:00
15510.0,250.0,1,2,2011-01-13 12:10:00,2011-01-13 12:10:00
17456.0,249.85999999999999,1,222,2010-09-12 15:23:00,2010-09-12 15:23:00
17190.0,249.74,3,160,2011-05-16 15:29:00,2011-12-10 11:33:00
18005.0,249.72,2,93,2011-06-12 11:51:00,2011-10-23 14:40:00
17111.0,248.61,1,302,2011-10-23 15:59:00,2011-10-23 15:59:00
13061.0,248.60999999999999,1,107,2011-09-28 16:04:00,2011-09-28 16:04:00
18212.0,248.42,1,101,2011-01-17 16:14:00,2011-01-17 16:14:00
16510.0,248.1,1,92,2010-02-12 13:39:00,2010-02-12 13:39:00
15097.0,248.08,1,170,2011-05-12 14:03:00,2011-05-12 14:03:00
13592.0,247.96,4,84,2011-03-20 14:01:00,2011-10-05 15:48:00
15107.0,247.66,8,162,2010-02-12 13:45:00,2011-11-01 12:05:00
13349.0,247.32,1,225,2011-11-29 08:07:00,2011-11-29 08:07:00
14658.0,247.15,2,47,2011-04-12 15:35:00,2011-08-14 15:42:00
17051.0,247.14,1,184,2011-05-29 14:13:00,2011-05-29 14:13:00
15783.0,246.3,1,212,2011-11-29 09:50:00,2011-11-29 09:50:00
17278.0,246.04,1,179,2011-12-04 13:10:00,2011-12-04 13:10:00
12908.0,246.0,4,0,2011-01-31 12:36:00,2011-12-10 10:11:00
16778.0,245.94,2,194,2011-09-26 13:48:00,2011-10-03 15:21:00
17771.0,245.81,2,287,2011-01-20 14:13:00,2011-10-14 11:43:00
12660.0,245.1,1,127,2011-11-28 13:26:00,2011-11-28 13:26:00
16601.0,244.8,1,134,2011-10-30 11:09:00,2011-10-30 11:09:00
15118.0,244.8,1,1440,2011-07-28 14:54:00,2011-07-28 14:54:00
16528.0,244.41,1,171,2011-06-12 12:45:00,2011-06-12 12:45:00
17892.0,244.1,3,109,2011-07-07 12:56:00,2011-10-14 16:49:00
17925.0,244.08,1,72,2010-02-12 10:10:00,2010-02-12 10:10:00
13103.0,243.94,1,82,2011-10-31 09:38:00,2011-10-31 09:38:00
16793.0,243.84,1,146,2011-10-13 15:08:00,2011-10-13 15:08:00
16048.0,243.69,3,143,2010-01-12 15:27:00,2011-09-15 10:12:00
13886.0,243.56,1,126,2011-09-29 13:17:00,2011-09-29 13:17:00
15634.0,243.55,1,99,2011-11-22 16:28:00,2011-11-22 16:28:00
17339.0,243.35999999999999,2,152,2010-09-12 14:44:00,2011-06-09 13:29:00
17908.0,243.28,1,173,2010-01-12 11:45:00,2010-01-12 11:45:00
14647.0,243.22,1,95,2011-05-22 13:40:00,2011-05-22 13:40:00
16215.0,242.35,1,104,2011-09-20 10:18:00,2011-09-20 10:18:00
16330.0,242.20999999999998,4,145,2011-08-19 17:08:00,2011-11-22 12:24:00
15776.0,241.62,1,138,2011-07-29 13:46:00,2011-07-29 13:46:00
14523.0,241.09,1,251,2011-08-23 13:13:00,2011-08-23 13:13:00
16427.0,241.06,2,156,2011-02-28 15:18:00,2011-03-21 17:10:00
15286.0,240.55,1,55,2011-10-21 11:08:00,2011-10-21 11:08:00
15154.0,240.27,2,97,2011-09-25 16:05:00,2011-09-26 16:43:00
13565.0,240.22,2,172,2011-09-01 14:28:00,2011-11-20 14:33:00
17256.0,240.0,2,141,2011-01-31 14:53:00,2011-08-24 13:30:00
17181.0,239.92,2,241,2010-01-12 12:38:00,2011-10-13 14:48:00
15690.0,239.76,2,408,2011-05-12 15:59:00,2011-08-31 11:40:00
13570.0,239.49,1,161,2011-10-04 13:36:00,2011-10-04 13:36:00
17684.0,239.41,1,145,2011-10-27 11:10:00,2011-10-27 11:10:00
16756.0,239.4,1,106,2011-09-05 09:33:00,2011-09-05 09:33:00
18270.0,238.95000000000002,3,97,2011-01-11 13:57:00,2011-04-13 12:39:00
12561.0,238.85,1,177,2011-10-02 11:39:00,2011-10-02 11:39:00
15850.0,238.85,2,302,2011-06-24 14:16:00,2011-11-20 14:14:00
12718.0,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00
17877.0,237.60999999999999,1,98,2011-06-22 13:00:00,2011-06-22 13:00:00
15457.0,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00
18024.0,236.77999999999997,3,148,2011-10-07 12:28:00,2011-10-07 12:40:00
12732.0,236.26,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00
16026.0,236.09,1,243,2011-10-27 13:53:00,2011-10-27 13:53:00
13187.0,236.02,1,95,2011-06-01 18:57:00,2011-06-01 18:57:00
15598.0,235.68,3,156,2011-04-11 13:14:00,2011-10-20 19:23:00
15462.0,234.6,3,172,2011-05-06 15:36:00,2011-07-19 11:56:00
14473.0,234.34,2,88,2011-02-03 13:56:00,2011-09-26 15:10:00
17060.0,234.23999999999998,1,216,2011-03-18 13:27:00,2011-03-18 13:27:00
16961.0,234.17000000000002,1,125,2011-08-15 13:46:00,2011-08-15 13:46:00
12736.0,234.0,1,173,2011-11-01 07:57:00,2011-11-01 07:57:00
15483.0,233.81,4,295,2011-01-07 13:04:00,2011-03-18 12:26:00
13348.0,233.76,1,136,2011-06-10 17:28:00,2011-06-10 17:28:00
16583.0,233.45,1,111,2010-01-12 12:03:00,2010-01-12 12:03:00
14995.0,233.23,2,103,2011-01-11 11:39:00,2011-04-03 13:14:00
13678.0,232.6,1,924,2011-11-07 10:14:00,2011-11-07 10:14:00
18213.0,232.48,1,232,2011-04-17 10:21:00,2011-04-17 10:21:00
16117.0,232.21,1,130,2011-03-06 11:42:00,2011-03-06 11:42:00
16971.0,232.20999999999998,2,71,2011-01-11 15:06:00,2011-07-12 09:15:00
15257.0,232.14999999999998,2,45,2011-01-03 12:58:00,2011-03-03 13:57:00
15393.0,231.86,2,150,2011-03-03 16:58:00,2011-11-23 16:48:00
16641.0,231.1,1,256,2011-08-26 12:49:00,2011-08-26 12:49:00
16321.0,230.7,7,78,2011-01-20 12:11:00,2011-09-28 14:55:00
15866.0,230.53,1,126,2011-08-30 14:09:00,2011-08-30 14:09:00
16445.0,230.51,1,111,2011-06-11 12:32:00,2011-06-11 12:32:00
13786.0,230.4,1,136,2010-07-12 13:53:00,2010-07-12 13:53:00
16926.0,230.25,1,35,2010-03-12 13:42:00,2010-03-12 13:42:00
13960.0,230.22,2,142,2011-09-29 12:39:00,2011-11-18 15:27:00
14311.0,229.71,2,125,2011-04-28 19:49:00,2011-11-04 10:14:00
12812.0,229.64,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00
13474.0,229.59,1,132,2011-04-17 13:53:00,2011-04-17 13:53:00
15528.0,229.33,1,123,2011-03-30 16:14:00,2011-03-30 16:14:00
17347.0,228.96,1,216,2011-09-14 13:12:00,2011-09-14 13:12:00
13146.0,228.91,1,154,2011-11-13 15:29:00,2011-11-13 15:29:00
13712.0,228.84,1,352,2011-07-04 12:33:00,2011-07-04 12:33:00
13070.0,228.8,1,110,2011-05-31 13:45:00,2011-05-31 13:45:00
17969.0,228.2,2,152,2010-12-13 15:34:00,2011-06-26 13:00:00
16527.0,228.06,1,106,2011-09-19 16:21:00,2011-09-19 16:21:00
14569.0,227.39,1,79,2011-08-12 14:58:00,2011-08-12 14:58:00
17212.0,226.85,1,147,2011-03-31 19:42:00,2011-03-31 19:42:00
17572.0,226.75,4,95,2010-01-12 12:51:00,2011-09-29 17:53:00
16315.0,226.37,1,75,2011-01-13 11:57:00,2011-01-13 11:57:00
16777.0,226.35,2,64,2011-03-27 14:34:00,2011-09-20 13:41:00
17789.0,225.9,1,74,2011-03-03 13:14:00,2011-03-03 13:14:00
12672.0,225.9,1,78,2011-01-14 09:20:00,2011-01-14 09:20:00
14624.0,225.85,2,162,2011-10-13 13:44:00,2011-11-10 14:39:00
14357.0,225.77,1,148,2011-10-27 16:23:00,2011-10-27 16:23:00
12402.0,225.6,1,94,2011-01-20 13:49:00,2011-01-20 13:49:00
14052.0,225.36,1,89,2011-11-20 12:30:00,2011-11-20 12:30:00
16587.0,225.15,1,71,2011-04-21 15:51:00,2011-04-21 15:51:00
17171.0,224.91,1,185,2011-02-23 16:37:00,2011-02-23 16:37:00
15175.0,224.14,1,454,2011-09-29 11:31:00,2011-09-29 11:31:00
16471.0,223.95,1,141,2011-10-03 09:41:00,2011-10-03 09:41:00
16753.0,223.92000000000002,1,189,2011-12-10 13:14:00,2011-12-10 13:14:00
14929.0,223.88,1,136,2011-07-11 17:21:00,2011-07-11 17:21:00
13926.0,223.85,1,104,2011-11-16 13:16:00,2011-11-16 13:16:00
18101.0,223.65,2,88,2011-07-19 13:05:00,2011-11-28 13:37:00
15637.0,223.36,1,128,2011-10-18 08:28:00,2011-10-18 08:28:00
17534.0,223.36,1,103,2011-10-17 12:47:00,2011-10-17 12:47:00
13382.0,222.99,1,131,2011-04-03 10:03:00,2011-04-03 10:03:00
15897.0,222.05,2,261,2011-05-29 13:32:00,2011-05-29 13:50:00
14598.0,221.97,1,189,2011-10-26 13:19:00,2011-10-26 13:19:00
14960.0,221.27,2,221,2011-01-12 12:54:00,2011-06-21 13:38:00
16392.0,221.19,1,203,2011-03-15 12:11:00,2011-03-15 12:11:00
13419.0,221.06,1,275,2011-07-10 12:49:00,2011-07-10 12:49:00
15790.0,220.85,1,114,2011-11-29 14:53:00,2011-11-29 14:53:00
18030.0,220.7,3,66,2011-05-12 16:37:00,2011-10-28 13:57:00
16482.0,220.62,1,346,2011-11-24 12:33:00,2011-11-24 12:33:00
18114.0,220.1,1,55,2011-02-22 13:20:00,2011-02-22 13:20:00
13079.0,220.1,5,62,2011-05-12 16:53:00,2011-11-18 09:03:00
13600.0,219.52,1,324,2011-01-31 15:27:00,2011-01-31 15:27:00
15096.0,219.39,1,120,2011-10-28 10:27:00,2011-10-28 10:27:00
16895.0,219.14,1,102,2011-06-10 12:15:00,2011-06-10 12:15:00
12702.0,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00
14205.0,218.78,4,99,2010-09-12 13:38:00,2011-11-29 11:56:00
13669.0,218.55,2,237,2011-07-13 11:44:00,2011-10-20 09:32:00
17619.0,218.52,1,127,2011-01-31 14:18:00,2011-01-31 14:18:00
13428.0,218.47,1,156,2011-11-29 14:20:00,2011-11-29 14:20:00
12574.0,218.45,1,61,2011-01-28 09:20:00,2011-01-28 09:20:00
14570.0,218.06,2,95,2011-04-03 10:39:00,2011-04-03 10:58:00
16634.0,217.9,2,82,2010-02-12 17:41:00,2011-01-05 12:09:00
15554.0,217.2,1,74,2011-07-03 09:00:00,2011-07-03 09:00:00
13739.0,216.9,1,54,2011-11-21 13:35:00,2011-11-21 13:35:00
13503.0,216.85,1,248,2011-09-29 13:23:00,2011-09-29 13:23:00
15460.0,216.76,1,109,2010-12-20 16:08:00,2010-12-20 16:08:00
12897.0,216.5,2,110,2011-05-19 12:13:00,2011-11-02 11:40:00
15604.0,216.39,1,159,2011-10-18 14:47:00,2011-10-18 14:47:00
17436.0,216.3,2,90,2011-04-27 11:33:00,2011-08-12 12:30:00
14104.0,216.21,2,72,2011-06-27 12:49:00,2011-08-07 12:50:00
13858.0,216.17000000000002,1,75,2011-10-13 16:17:00,2011-10-13 16:17:00
16179.0,215.83,1,99,2011-10-10 09:41:00,2011-10-10 09:41:00
15052.0,215.78,1,82,2011-01-24 15:52:00,2011-01-24 15:52:00
17580.0,215.72,3,88,2010-12-16 15:27:00,2011-01-31 14:07:00
14476.0,215.7,1,132,2011-03-27 15:39:00,2011-03-27 15:39:00
16189.0,215.48,2,134,2011-09-15 15:21:00,2011-11-24 11:47:00
16519.0,215.07999999999998,2,54,2010-09-12 14:08:00,2011-11-14 15:41:00
16190.0,215.07999999999998,1,88,2011-10-30 15:59:00,2011-10-30 15:59:00
12831.0,215.05,1,135,2011-03-22 13:02:00,2011-03-22 13:02:00
12588.0,214.9,1,53,2011-10-31 15:01:00,2011-10-31 15:01:00
16338.0,214.8,1,94,2011-05-07 13:56:00,2011-05-07 13:56:00
16411.0,214.65,2,132,2010-05-12 13:26:00,2011-11-20 13:23:00
16846.0,214.32,1,135,2011-10-20 13:55:00,2011-10-20 13:55:00
14793.0,214.14000000000001,2,88,2011-05-12 16:25:00,2011-11-18 14:50:00
16647.0,214.06,2,146,2011-05-19 09:31:00,2011-06-23 11:47:00
14601.0,213.96,1,168,2011-11-29 09:48:00,2011-11-29 09:48:00
13621.0,213.85,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00
17153.0,213.78,1,104,2011-11-15 13:42:00,2011-11-15 13:42:00
14241.0,213.70000000000002,1,146,2011-09-06 11:46:00,2011-09-06 11:46:00
13411.0,213.55,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00
16591.0,213.5,1,41,2011-02-10 10:43:00,2011-02-10 10:43:00
15540.0,213.3,1,200,2011-11-28 13:51:00,2011-11-28 13:51:00
14984.0,213.27,2,60,2011-11-20 14:28:00,2011-12-06 11:04:00
16897.0,213.03,3,58,2011-01-30 11:52:00,2011-02-13 15:45:00
18193.0,212.95999999999998,3,120,2010-08-12 14:20:00,2011-12-07 10:56:00
16302.0,212.82,2,134,2011-05-08 09:44:00,2011-08-24 09:25:00
17928.0,212.54,2,140,2011-07-04 18:03:00,2011-10-25 13:52:00
15724.0,212.3,3,72,2011-02-28 10:40:00,2011-10-03 11:45:00
16017.0,211.88,1,102,2011-10-23 12:56:00,2011-10-23 12:56:00
15703.0,211.5,1,66,2011-03-20 10:51:00,2011-03-20 10:51:00
16415.0,210.35,1,187,2011-10-26 13:35:00,2011-10-26 13:35:00
16356.0,210.32,4,92,2011-04-26 12:12:00,2011-07-03 12:31:00
13532.0,210.31,1,129,2011-06-11 12:25:00,2011-06-11 12:25:00
13828.0,209.49,1,311,2011-11-17 16:02:00,2011-11-17 16:02:00
17855.0,208.97,1,197,2010-02-12 09:44:00,2010-02-12 09:44:00
15327.0,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00
17514.0,208.65,1,135,2011-03-08 15:45:00,2011-03-08 15:45:00
16690.0,208.63,3,137,2011-05-22 10:53:00,2011-10-27 10:58:00
16914.0,208.46,1,121,2011-03-11 15:27:00,2011-03-11 15:27:00
16457.0,208.36,1,140,2011-05-05 13:19:00,2011-05-05 13:19:00
18191.0,207.8,1,140,2011-03-23 12:08:00,2011-03-23 12:08:00
12547.0,207.8,2,134,2011-04-03 12:46:00,2011-05-26 12:38:00
16866.0,207.74,3,60,2011-01-07 12:34:00,2011-10-07 10:14:00
16323.0,207.5,1,50,2011-05-27 14:48:00,2011-05-27 14:48:00
17923.0,207.5,1,50,2011-02-03 15:15:00,2011-02-03 15:15:00
16752.0,207.5,1,54,2010-02-12 12:18:00,2010-02-12 12:18:00
13099.0,207.36,1,288,2011-01-09 17:40:00,2011-01-09 17:40:00
15925.0,207.15,1,93,2011-05-29 15:35:00,2011-05-29 15:35:00
15820.0,206.98,1,128,2011-01-24 12:00:00,2011-01-24 12:00:00
18126.0,206.83,1,144,2011-10-10 12:19:00,2011-10-10 12:19:00
14964.0,206.21,1,143,2011-06-04 14:13:00,2011-06-04 14:13:00
18110.0,206.05,2,79,2011-11-20 12:34:00,2011-11-20 12:59:00
